Time,X(CH1),X(CH2),
Second,Volt,Volt,
-1.1815400e+00,-0.00000e+00,6.40000e-02,
-1.1812470e+00,-0.00000e+00,6.40000e-02,
-1.1809540e+00,2.00001e-01,6.20000e-02,
-1.1806610e+00,-0.00000e+00,6.40000e-02,
-1.1803679e+00,-0.00000e+00,6.20000e-02,
-1.1800749e+00,-0.00000e+00,6.40000e-02,
-1.1797819e+00,-0.00000e+00,6.40000e-02,
-1.1794889e+00,-0.00000e+00,6.40000e-02,
-1.1791959e+00,2.00001e-01,6.40000e-02,
-1.1789029e+00,-0.00000e+00,6.40000e-02,
-1.1786098e+00,2.00001e-01,6.20000e-02,
-1.1783168e+00,-0.00000e+00,6.40000e-02,
-1.1780238e+00,-0.00000e+00,6.40000e-02,
-1.1777308e+00,-0.00000e+00,6.40000e-02,
-1.1774378e+00,2.00001e-01,6.20000e-02,
-1.1771448e+00,-0.00000e+00,6.60000e-02,
-1.1768517e+00,-0.00000e+00,6.40000e-02,
-1.1765587e+00,2.00001e-01,6.40000e-02,
-1.1762657e+00,-0.00000e+00,6.40000e-02,
-1.1759727e+00,2.00001e-01,6.40000e-02,
-1.1756797e+00,2.00001e-01,6.20000e-02,
-1.1753867e+00,-0.00000e+00,6.40000e-02,
-1.1750937e+00,2.00001e-01,6.40000e-02,
-1.1748006e+00,2.00001e-01,6.20000e-02,
-1.1745076e+00,-0.00000e+00,5.60000e-02,
-1.1742146e+00,-0.00000e+00,6.20000e-02,
-1.1739216e+00,2.00001e-01,6.40000e-02,
-1.1736286e+00,-0.00000e+00,6.20000e-02,
-1.1733356e+00,-0.00000e+00,6.40000e-02,
-1.1730425e+00,2.00001e-01,6.00000e-02,
-1.1727495e+00,-0.00000e+00,6.00000e-02,
-1.1724565e+00,-0.00000e+00,6.40000e-02,
-1.1721635e+00,2.00001e-01,6.20000e-02,
-1.1718705e+00,-0.00000e+00,6.20000e-02,
-1.1715775e+00,-0.00000e+00,6.20000e-02,
-1.1712844e+00,-0.00000e+00,6.20000e-02,
-1.1709914e+00,-0.00000e+00,6.00000e-02,
-1.1706984e+00,-0.00000e+00,6.00000e-02,
-1.1704054e+00,-0.00000e+00,6.00000e-02,
-1.1701124e+00,-0.00000e+00,6.00000e-02,
-1.1698194e+00,-0.00000e+00,6.00000e-02,
-1.1695263e+00,-0.00000e+00,6.00000e-02,
-1.1692333e+00,-0.00000e+00,6.00000e-02,
-1.1689403e+00,2.00001e-01,6.00000e-02,
-1.1686473e+00,-0.00000e+00,6.00000e-02,
-1.1683543e+00,-0.00000e+00,5.80000e-02,
-1.1680613e+00,2.00001e-01,5.80000e-02,
-1.1677682e+00,-0.00000e+00,6.00000e-02,
-1.1674752e+00,-0.00000e+00,6.00000e-02,
-1.1671822e+00,2.00001e-01,6.00000e-02,
-1.1668892e+00,2.00001e-01,5.80000e-02,
-1.1665962e+00,-0.00000e+00,5.60000e-02,
-1.1663032e+00,-0.00000e+00,5.80000e-02,
-1.1660101e+00,2.00001e-01,5.60000e-02,
-1.1657171e+00,2.00001e-01,5.60000e-02,
-1.1654241e+00,-0.00000e+00,5.80000e-02,
-1.1651311e+00,2.00001e-01,5.80000e-02,
-1.1648381e+00,2.00001e-01,5.60000e-02,
-1.1645451e+00,-0.00000e+00,5.20000e-02,
-1.1642520e+00,-0.00000e+00,5.60000e-02,
-1.1639590e+00,-0.00000e+00,5.60000e-02,
-1.1636660e+00,2.00001e-01,5.60000e-02,
-1.1633730e+00,2.00001e-01,5.60000e-02,
-1.1630800e+00,2.00001e-01,5.60000e-02,
-1.1627870e+00,-0.00000e+00,5.60000e-02,
-1.1624939e+00,-0.00000e+00,5.60000e-02,
-1.1622009e+00,2.00001e-01,5.60000e-02,
-1.1619079e+00,2.00001e-01,5.60000e-02,
-1.1616149e+00,-0.00000e+00,5.60000e-02,
-1.1613219e+00,2.00001e-01,5.60000e-02,
-1.1610289e+00,-0.00000e+00,5.40000e-02,
-1.1607358e+00,-0.00000e+00,5.60000e-02,
-1.1604428e+00,-0.00000e+00,5.40000e-02,
-1.1601498e+00,2.00001e-01,5.40000e-02,
-1.1598568e+00,-0.00000e+00,5.40000e-02,
-1.1595638e+00,2.00001e-01,5.60000e-02,
-1.1592708e+00,-0.00000e+00,5.20000e-02,
-1.1589777e+00,2.00001e-01,5.40000e-02,
-1.1586847e+00,-0.00000e+00,5.40000e-02,
-1.1583917e+00,-0.00000e+00,5.40000e-02,
-1.1580987e+00,-0.00000e+00,5.20000e-02,
-1.1578057e+00,2.00001e-01,5.20000e-02,
-1.1575127e+00,-0.00000e+00,5.20000e-02,
-1.1572196e+00,-0.00000e+00,5.20000e-02,
-1.1569266e+00,-0.00000e+00,5.00000e-02,
-1.1566336e+00,-0.00000e+00,5.20000e-02,
-1.1563406e+00,-0.00000e+00,5.20000e-02,
-1.1560476e+00,2.00001e-01,5.20000e-02,
-1.1557546e+00,-0.00000e+00,5.00000e-02,
-1.1554615e+00,-0.00000e+00,4.80000e-02,
-1.1551685e+00,-0.00000e+00,4.80000e-02,
-1.1548755e+00,-0.00000e+00,5.20000e-02,
-1.1545825e+00,2.00001e-01,4.80000e-02,
-1.1542895e+00,-0.00000e+00,5.20000e-02,
-1.1539965e+00,-0.00000e+00,4.80000e-02,
-1.1537035e+00,-0.00000e+00,4.80000e-02,
-1.1534104e+00,2.00001e-01,4.80000e-02,
-1.1531174e+00,2.00001e-01,5.00000e-02,
-1.1528244e+00,-0.00000e+00,4.80000e-02,
-1.1525314e+00,-0.00000e+00,4.80000e-02,
-1.1522384e+00,-0.00000e+00,5.20000e-02,
-1.1519454e+00,-0.00000e+00,5.00000e-02,
-1.1516523e+00,-0.00000e+00,5.20000e-02,
-1.1513593e+00,-0.00000e+00,5.20000e-02,
-1.1510663e+00,2.00001e-01,5.40000e-02,
-1.1507733e+00,-0.00000e+00,5.60000e-02,
-1.1504803e+00,-0.00000e+00,5.60000e-02,
-1.1501873e+00,-0.00000e+00,5.60000e-02,
-1.1498942e+00,-0.00000e+00,5.60000e-02,
-1.1496012e+00,-0.00000e+00,5.60000e-02,
-1.1493082e+00,2.00001e-01,5.60000e-02,
-1.1490152e+00,-0.00000e+00,6.00000e-02,
-1.1487222e+00,2.00001e-01,6.00000e-02,
-1.1484292e+00,-0.00000e+00,6.00000e-02,
-1.1481361e+00,-0.00000e+00,6.00000e-02,
-1.1478431e+00,-0.00000e+00,6.20000e-02,
-1.1475501e+00,2.00001e-01,6.20000e-02,
-1.1472571e+00,2.00001e-01,6.20000e-02,
-1.1469641e+00,-0.00000e+00,6.40000e-02,
-1.1466711e+00,-0.00000e+00,6.20000e-02,
-1.1463780e+00,-0.00000e+00,6.20000e-02,
-1.1460850e+00,-0.00000e+00,6.40000e-02,
-1.1457920e+00,-0.00000e+00,6.40000e-02,
-1.1454990e+00,-0.00000e+00,6.40000e-02,
-1.1452060e+00,-0.00000e+00,6.40000e-02,
-1.1449130e+00,2.00001e-01,6.40000e-02,
-1.1446199e+00,-0.00000e+00,6.60000e-02,
-1.1443269e+00,2.00001e-01,6.80000e-02,
-1.1440339e+00,2.00001e-01,6.40000e-02,
-1.1437409e+00,2.00001e-01,6.60000e-02,
-1.1434479e+00,2.00001e-01,6.80000e-02,
-1.1431549e+00,-0.00000e+00,6.80000e-02,
-1.1428618e+00,-0.00000e+00,6.40000e-02,
-1.1425688e+00,-0.00000e+00,6.80000e-02,
-1.1422758e+00,2.00001e-01,6.60000e-02,
-1.1419828e+00,-0.00000e+00,6.80000e-02,
-1.1416898e+00,-0.00000e+00,7.00000e-02,
-1.1413968e+00,2.00001e-01,7.00000e-02,
-1.1411037e+00,-0.00000e+00,6.40000e-02,
-1.1408107e+00,2.00001e-01,6.80000e-02,
-1.1405177e+00,2.00001e-01,6.80000e-02,
-1.1402247e+00,-0.00000e+00,7.00000e-02,
-1.1399317e+00,-0.00000e+00,7.00000e-02,
-1.1396387e+00,2.00001e-01,6.80000e-02,
-1.1393456e+00,2.00001e-01,7.20000e-02,
-1.1390526e+00,-0.00000e+00,7.00000e-02,
-1.1387596e+00,-0.00000e+00,6.80000e-02,
-1.1384666e+00,2.00001e-01,7.00000e-02,
-1.1381736e+00,2.00001e-01,7.00000e-02,
-1.1378806e+00,-0.00000e+00,7.20000e-02,
-1.1375875e+00,-0.00000e+00,7.00000e-02,
-1.1372945e+00,-0.00000e+00,6.80000e-02,
-1.1370015e+00,2.00001e-01,7.00000e-02,
-1.1367085e+00,-0.00000e+00,7.00000e-02,
-1.1364155e+00,-0.00000e+00,7.00000e-02,
-1.1361225e+00,-0.00000e+00,7.00000e-02,
-1.1358294e+00,-0.00000e+00,7.00000e-02,
-1.1355364e+00,-0.00000e+00,7.40000e-02,
-1.1352434e+00,-0.00000e+00,7.00000e-02,
-1.1349504e+00,2.00001e-01,7.00000e-02,
-1.1346574e+00,-0.00000e+00,7.20000e-02,
-1.1343644e+00,2.00001e-01,7.20000e-02,
-1.1340714e+00,-0.00000e+00,7.00000e-02,
-1.1337783e+00,-0.00000e+00,7.00000e-02,
-1.1334853e+00,-0.00000e+00,7.00000e-02,
-1.1331923e+00,2.00001e-01,7.00000e-02,
-1.1328993e+00,-0.00000e+00,7.20000e-02,
-1.1326063e+00,-0.00000e+00,7.00000e-02,
-1.1323133e+00,2.00001e-01,6.80000e-02,
-1.1320202e+00,-0.00000e+00,7.00000e-02,
-1.1317272e+00,-0.00000e+00,6.80000e-02,
-1.1314342e+00,-0.00000e+00,7.00000e-02,
-1.1311412e+00,-0.00000e+00,6.80000e-02,
-1.1308482e+00,2.00001e-01,6.80000e-02,
-1.1305552e+00,2.00001e-01,7.00000e-02,
-1.1302621e+00,-0.00000e+00,7.00000e-02,
-1.1299691e+00,-0.00000e+00,6.80000e-02,
-1.1296761e+00,-0.00000e+00,7.00000e-02,
-1.1293831e+00,2.00001e-01,6.80000e-02,
-1.1290901e+00,2.00001e-01,6.80000e-02,
-1.1287971e+00,2.00001e-01,6.80000e-02,
-1.1285040e+00,-0.00000e+00,6.80000e-02,
-1.1282110e+00,-0.00000e+00,6.80000e-02,
-1.1279180e+00,2.00001e-01,6.80000e-02,
-1.1276250e+00,-0.00000e+00,6.80000e-02,
-1.1273320e+00,-0.00000e+00,6.80000e-02,
-1.1270390e+00,2.00001e-01,6.80000e-02,
-1.1267459e+00,-0.00000e+00,6.60000e-02,
-1.1264529e+00,-0.00000e+00,6.60000e-02,
-1.1261599e+00,-0.00000e+00,6.60000e-02,
-1.1258669e+00,-0.00000e+00,6.40000e-02,
-1.1255739e+00,-0.00000e+00,6.80000e-02,
-1.1252809e+00,2.00001e-01,6.40000e-02,
-1.1249878e+00,2.00001e-01,6.60000e-02,
-1.1246948e+00,-0.00000e+00,7.00000e-02,
-1.1244018e+00,-0.00000e+00,6.40000e-02,
-1.1241088e+00,2.00001e-01,6.40000e-02,
-1.1238158e+00,-0.00000e+00,6.40000e-02,
-1.1235228e+00,-0.00000e+00,6.40000e-02,
-1.1232297e+00,-0.00000e+00,6.40000e-02,
-1.1229367e+00,2.00001e-01,6.40000e-02,
-1.1226437e+00,-0.00000e+00,6.40000e-02,
-1.1223507e+00,-0.00000e+00,6.40000e-02,
-1.1220577e+00,-0.00000e+00,6.40000e-02,
-1.1217647e+00,-0.00000e+00,6.40000e-02,
-1.1214716e+00,-0.00000e+00,6.40000e-02,
-1.1211786e+00,-0.00000e+00,6.40000e-02,
-1.1208856e+00,-0.00000e+00,6.20000e-02,
-1.1205926e+00,2.00001e-01,6.40000e-02,
-1.1202996e+00,-0.00000e+00,6.20000e-02,
-1.1200066e+00,-0.00000e+00,6.40000e-02,
-1.1197135e+00,2.00001e-01,6.20000e-02,
-1.1194205e+00,-0.00000e+00,6.20000e-02,
-1.1191275e+00,2.00001e-01,6.00000e-02,
-1.1188345e+00,-0.00000e+00,6.00000e-02,
-1.1185415e+00,-0.00000e+00,6.20000e-02,
-1.1182485e+00,2.00001e-01,6.20000e-02,
-1.1179554e+00,-0.00000e+00,6.20000e-02,
-1.1176624e+00,-0.00000e+00,6.00000e-02,
-1.1173694e+00,-0.00000e+00,6.00000e-02,
-1.1170764e+00,-0.00000e+00,6.00000e-02,
-1.1167834e+00,-0.00000e+00,6.00000e-02,
-1.1164904e+00,-0.00000e+00,6.00000e-02,
-1.1161973e+00,2.00001e-01,6.00000e-02,
-1.1159043e+00,-0.00000e+00,6.00000e-02,
-1.1156113e+00,-0.00000e+00,6.00000e-02,
-1.1153183e+00,-0.00000e+00,5.80000e-02,
-1.1150253e+00,-0.00000e+00,6.40000e-02,
-1.1147323e+00,2.00001e-01,6.00000e-02,
-1.1144392e+00,2.00001e-01,5.60000e-02,
-1.1141462e+00,2.00001e-01,5.80000e-02,
-1.1138532e+00,-0.00000e+00,5.60000e-02,
-1.1135602e+00,2.00001e-01,5.80000e-02,
-1.1132672e+00,-0.00000e+00,5.60000e-02,
-1.1129742e+00,-0.00000e+00,5.60000e-02,
-1.1126812e+00,-0.00000e+00,5.60000e-02,
-1.1123881e+00,2.00001e-01,6.00000e-02,
-1.1120951e+00,2.00001e-01,5.80000e-02,
-1.1118021e+00,-0.00000e+00,6.20000e-02,
-1.1115091e+00,-0.00000e+00,6.00000e-02,
-1.1112161e+00,2.00001e-01,6.20000e-02,
-1.1109231e+00,-0.00000e+00,6.40000e-02,
-1.1106300e+00,-0.00000e+00,6.20000e-02,
-1.1103370e+00,-0.00000e+00,6.20000e-02,
-1.1100440e+00,2.00001e-01,6.40000e-02,
-1.1097510e+00,-0.00000e+00,6.40000e-02,
-1.1094580e+00,-0.00000e+00,6.40000e-02,
-1.1091650e+00,2.00001e-01,6.60000e-02,
-1.1088719e+00,2.00001e-01,6.80000e-02,
-1.1085789e+00,-0.00000e+00,6.80000e-02,
-1.1082859e+00,-0.00000e+00,7.00000e-02,
-1.1079929e+00,-0.00000e+00,6.80000e-02,
-1.1076999e+00,-0.00000e+00,6.80000e-02,
-1.1074069e+00,-0.00000e+00,7.00000e-02,
-1.1071138e+00,-0.00000e+00,6.80000e-02,
-1.1068208e+00,-0.00000e+00,7.00000e-02,
-1.1065278e+00,2.00001e-01,7.20000e-02,
-1.1062348e+00,-0.00000e+00,7.20000e-02,
-1.1059418e+00,-0.00000e+00,7.20000e-02,
-1.1056488e+00,-0.00000e+00,7.20000e-02,
-1.1053557e+00,-0.00000e+00,7.20000e-02,
-1.1050627e+00,-0.00000e+00,7.20000e-02,
-1.1047697e+00,-0.00000e+00,7.20000e-02,
-1.1044767e+00,-0.00000e+00,7.20000e-02,
-1.1041837e+00,2.00001e-01,7.20000e-02,
-1.1038907e+00,2.00001e-01,7.40000e-02,
-1.1035976e+00,-0.00000e+00,7.20000e-02,
-1.1033046e+00,2.00001e-01,7.20000e-02,
-1.1030116e+00,2.00001e-01,7.40000e-02,
-1.1027186e+00,2.00001e-01,7.60000e-02,
-1.1024256e+00,-0.00000e+00,7.40000e-02,
-1.1021326e+00,-0.00000e+00,7.40000e-02,
-1.1018395e+00,-0.00000e+00,7.40000e-02,
-1.1015465e+00,-0.00000e+00,7.40000e-02,
-1.1012535e+00,-0.00000e+00,7.60000e-02,
-1.1009605e+00,-0.00000e+00,7.60000e-02,
-1.1006675e+00,2.00001e-01,7.60000e-02,
-1.1003745e+00,-0.00000e+00,7.60000e-02,
-1.1000814e+00,-0.00000e+00,7.40000e-02,
-1.0997884e+00,-0.00000e+00,7.40000e-02,
-1.0994954e+00,2.00001e-01,7.60000e-02,
-1.0992024e+00,-0.00000e+00,7.40000e-02,
-1.0989094e+00,-0.00000e+00,7.40000e-02,
-1.0986164e+00,-0.00000e+00,7.40000e-02,
-1.0983233e+00,-0.00000e+00,7.60000e-02,
-1.0980303e+00,-0.00000e+00,8.00000e-02,
-1.0977373e+00,-0.00000e+00,7.80000e-02,
-1.0974443e+00,-0.00000e+00,7.60000e-02,
-1.0971513e+00,-0.00000e+00,7.60000e-02,
-1.0968583e+00,-0.00000e+00,7.60000e-02,
-1.0965652e+00,-0.00000e+00,7.60000e-02,
-1.0962722e+00,-0.00000e+00,7.40000e-02,
-1.0959792e+00,2.00001e-01,7.60000e-02,
-1.0956862e+00,-0.00000e+00,7.60000e-02,
-1.0953932e+00,-0.00000e+00,7.60000e-02,
-1.0951002e+00,-0.00000e+00,7.60000e-02,
-1.0948071e+00,-0.00000e+00,8.00000e-02,
-1.0945141e+00,-0.00000e+00,7.60000e-02,
-1.0942211e+00,-0.00000e+00,7.60000e-02,
-1.0939281e+00,-0.00000e+00,7.40000e-02,
-1.0936351e+00,2.00001e-01,7.60000e-02,
-1.0933421e+00,-0.00000e+00,7.40000e-02,
-1.0930490e+00,2.00001e-01,7.40000e-02,
-1.0927560e+00,2.00001e-01,7.60000e-02,
-1.0924630e+00,2.00001e-01,7.20000e-02,
-1.0921700e+00,2.00001e-01,7.40000e-02,
-1.0918770e+00,-0.00000e+00,7.40000e-02,
-1.0915840e+00,-0.00000e+00,8.00000e-02,
-1.0912910e+00,-0.00000e+00,7.40000e-02,
-1.0909979e+00,2.00001e-01,7.40000e-02,
-1.0907049e+00,-0.00000e+00,7.40000e-02,
-1.0904119e+00,-0.00000e+00,7.40000e-02,
-1.0901189e+00,-0.00000e+00,7.40000e-02,
-1.0898259e+00,-0.00000e+00,7.20000e-02,
-1.0895329e+00,2.00001e-01,7.20000e-02,
-1.0892398e+00,-0.00000e+00,7.20000e-02,
-1.0889468e+00,2.00001e-01,7.20000e-02,
-1.0886538e+00,2.00001e-01,7.40000e-02,
-1.0883608e+00,-0.00000e+00,7.20000e-02,
-1.0880678e+00,-0.00000e+00,7.20000e-02,
-1.0877748e+00,2.00001e-01,7.20000e-02,
-1.0874817e+00,-0.00000e+00,7.20000e-02,
-1.0871887e+00,2.00001e-01,7.20000e-02,
-1.0868957e+00,-0.00000e+00,7.20000e-02,
-1.0866027e+00,-0.00000e+00,7.20000e-02,
-1.0863097e+00,-0.00000e+00,7.20000e-02,
-1.0860167e+00,2.00001e-01,7.40000e-02,
-1.0857236e+00,-0.00000e+00,7.20000e-02,
-1.0854306e+00,-0.00000e+00,7.20000e-02,
-1.0851376e+00,2.00001e-01,7.00000e-02,
-1.0848446e+00,2.00001e-01,7.00000e-02,
-1.0845516e+00,-0.00000e+00,7.00000e-02,
-1.0842586e+00,-0.00000e+00,6.80000e-02,
-1.0839655e+00,-0.00000e+00,7.00000e-02,
-1.0836725e+00,-0.00000e+00,7.00000e-02,
-1.0833795e+00,-0.00000e+00,6.80000e-02,
-1.0830865e+00,-0.00000e+00,6.80000e-02,
-1.0827935e+00,2.00001e-01,7.20000e-02,
-1.0825005e+00,-0.00000e+00,6.80000e-02,
-1.0822074e+00,2.00001e-01,6.80000e-02,
-1.0819144e+00,2.00001e-01,6.80000e-02,
-1.0816214e+00,-0.00000e+00,6.60000e-02,
-1.0813284e+00,-0.00000e+00,6.60000e-02,
-1.0810354e+00,-0.00000e+00,6.80000e-02,
-1.0807424e+00,-0.00000e+00,6.40000e-02,
-1.0804493e+00,2.00001e-01,6.40000e-02,
-1.0801563e+00,2.00001e-01,6.80000e-02,
-1.0798633e+00,-0.00000e+00,6.40000e-02,
-1.0795703e+00,-0.00000e+00,6.40000e-02,
-1.0792773e+00,-0.00000e+00,6.40000e-02,
-1.0789843e+00,-0.00000e+00,6.40000e-02,
-1.0786912e+00,-0.00000e+00,6.40000e-02,
-1.0783982e+00,-0.00000e+00,6.40000e-02,
-1.0781052e+00,-0.00000e+00,6.40000e-02,
-1.0778122e+00,-0.00000e+00,6.40000e-02,
-1.0775192e+00,-0.00000e+00,6.40000e-02,
-1.0772262e+00,-0.00000e+00,6.40000e-02,
-1.0769331e+00,2.00001e-01,6.80000e-02,
-1.0766401e+00,-0.00000e+00,6.40000e-02,
-1.0763471e+00,2.00001e-01,6.40000e-02,
-1.0760541e+00,2.00001e-01,6.60000e-02,
-1.0757611e+00,2.00001e-01,7.20000e-02,
-1.0754681e+00,2.00001e-01,7.20000e-02,
-1.0751750e+00,-0.00000e+00,7.00000e-02,
-1.0748820e+00,-0.00000e+00,7.00000e-02,
-1.0745890e+00,-0.00000e+00,7.20000e-02,
-1.0742960e+00,-0.00000e+00,7.00000e-02,
-1.0740030e+00,-0.00000e+00,7.20000e-02,
-1.0737100e+00,-0.00000e+00,7.00000e-02,
-1.0734169e+00,-0.00000e+00,7.40000e-02,
-1.0731239e+00,-0.00000e+00,7.60000e-02,
-1.0728309e+00,2.00001e-01,7.20000e-02,
-1.0725379e+00,-0.00000e+00,7.40000e-02,
-1.0722449e+00,-0.00000e+00,7.40000e-02,
-1.0719519e+00,-0.00000e+00,7.60000e-02,
-1.0716588e+00,-0.00000e+00,7.60000e-02,
-1.0713658e+00,-0.00000e+00,7.60000e-02,
-1.0710728e+00,-0.00000e+00,7.60000e-02,
-1.0707798e+00,-0.00000e+00,7.60000e-02,
-1.0704868e+00,-0.00000e+00,7.80000e-02,
-1.0701938e+00,2.00001e-01,7.80000e-02,
-1.0699008e+00,-0.00000e+00,7.80000e-02,
-1.0696077e+00,-0.00000e+00,8.00000e-02,
-1.0693147e+00,-0.00000e+00,8.00000e-02,
-1.0690217e+00,-0.00000e+00,8.00000e-02,
-1.0687287e+00,2.00001e-01,7.80000e-02,
-1.0684357e+00,-0.00000e+00,7.80000e-02,
-1.0681427e+00,2.00001e-01,8.00000e-02,
-1.0678496e+00,-0.00000e+00,8.00000e-02,
-1.0675566e+00,-0.00000e+00,8.00000e-02,
-1.0672636e+00,-0.00000e+00,8.00000e-02,
-1.0669706e+00,-0.00000e+00,8.00000e-02,
-1.0666776e+00,-0.00000e+00,8.00000e-02,
-1.0663846e+00,2.00001e-01,8.00000e-02,
-1.0660915e+00,-0.00000e+00,8.20000e-02,
-1.0657985e+00,2.00001e-01,8.00000e-02,
-1.0655055e+00,2.00001e-01,8.00000e-02,
-1.0652125e+00,-0.00000e+00,8.00000e-02,
-1.0649195e+00,-0.00000e+00,8.00000e-02,
-1.0646265e+00,-0.00000e+00,8.00000e-02,
-1.0643334e+00,2.00001e-01,8.00000e-02,
-1.0640404e+00,2.00001e-01,8.00000e-02,
-1.0637474e+00,-0.00000e+00,8.00000e-02,
-1.0634544e+00,-0.00000e+00,8.00000e-02,
-1.0631614e+00,2.00001e-01,8.00000e-02,
-1.0628684e+00,-0.00000e+00,8.00000e-02,
-1.0625753e+00,2.00001e-01,8.00000e-02,
-1.0622823e+00,-0.00000e+00,8.00000e-02,
-1.0619893e+00,2.00001e-01,8.20000e-02,
-1.0616963e+00,-0.00000e+00,8.00000e-02,
-1.0614033e+00,2.00001e-01,8.00000e-02,
-1.0611103e+00,2.00001e-01,8.00000e-02,
-1.0608172e+00,-0.00000e+00,8.00000e-02,
-1.0605242e+00,2.00001e-01,8.00000e-02,
-1.0602312e+00,2.00001e-01,8.00000e-02,
-1.0599382e+00,-0.00000e+00,8.00000e-02,
-1.0596452e+00,-0.00000e+00,8.00000e-02,
-1.0593522e+00,2.00001e-01,8.40000e-02,
-1.0590591e+00,2.00001e-01,8.00000e-02,
-1.0587661e+00,-0.00000e+00,8.00000e-02,
-1.0584731e+00,-0.00000e+00,8.00000e-02,
-1.0581801e+00,2.00001e-01,8.00000e-02,
-1.0578871e+00,2.00001e-01,8.00000e-02,
-1.0575941e+00,-0.00000e+00,7.80000e-02,
-1.0573010e+00,-0.00000e+00,7.80000e-02,
-1.0570080e+00,-0.00000e+00,8.00000e-02,
-1.0567150e+00,2.00001e-01,8.00000e-02,
-1.0564220e+00,-0.00000e+00,8.00000e-02,
-1.0561290e+00,-0.00000e+00,7.80000e-02,
-1.0558360e+00,-0.00000e+00,8.00000e-02,
-1.0555429e+00,2.00001e-01,7.60000e-02,
-1.0552499e+00,-0.00000e+00,7.80000e-02,
-1.0549569e+00,-0.00000e+00,7.80000e-02,
-1.0546639e+00,2.00001e-01,7.80000e-02,
-1.0543709e+00,-0.00000e+00,7.80000e-02,
-1.0540779e+00,-0.00000e+00,7.80000e-02,
-1.0537848e+00,-0.00000e+00,7.60000e-02,
-1.0534918e+00,-0.00000e+00,7.60000e-02,
-1.0531988e+00,-0.00000e+00,7.80000e-02,
-1.0529058e+00,-0.00000e+00,7.80000e-02,
-1.0526128e+00,-0.00000e+00,7.60000e-02,
-1.0523198e+00,-0.00000e+00,7.60000e-02,
-1.0520267e+00,-0.00000e+00,7.60000e-02,
-1.0517337e+00,2.00001e-01,7.40000e-02,
-1.0514407e+00,-0.00000e+00,7.60000e-02,
-1.0511477e+00,-0.00000e+00,7.60000e-02,
-1.0508547e+00,-0.00000e+00,7.40000e-02,
-1.0505617e+00,2.00001e-01,7.40000e-02,
-1.0502687e+00,-0.00000e+00,8.00000e-02,
-1.0499756e+00,-0.00000e+00,7.20000e-02,
-1.0496826e+00,-0.00000e+00,7.20000e-02,
-1.0493896e+00,-0.00000e+00,7.40000e-02,
-1.0490966e+00,-0.00000e+00,7.20000e-02,
-1.0488036e+00,-0.00000e+00,7.40000e-02,
-1.0485106e+00,2.00001e-01,7.20000e-02,
-1.0482175e+00,-0.00000e+00,7.20000e-02,
-1.0479245e+00,-0.00000e+00,7.20000e-02,
-1.0476315e+00,-0.00000e+00,7.20000e-02,
-1.0473385e+00,-0.00000e+00,7.20000e-02,
-1.0470455e+00,-0.00000e+00,7.20000e-02,
-1.0467525e+00,-0.00000e+00,7.20000e-02,
-1.0464594e+00,-0.00000e+00,7.20000e-02,
-1.0461664e+00,2.00001e-01,7.20000e-02,
-1.0458734e+00,-0.00000e+00,6.80000e-02,
-1.0455804e+00,-0.00000e+00,7.20000e-02,
-1.0452874e+00,-0.00000e+00,7.20000e-02,
-1.0449944e+00,2.00001e-01,7.20000e-02,
-1.0447013e+00,-0.00000e+00,7.20000e-02,
-1.0444083e+00,-0.00000e+00,7.20000e-02,
-1.0441153e+00,-0.00000e+00,7.20000e-02,
-1.0438223e+00,2.00001e-01,7.20000e-02,
-1.0435293e+00,-0.00000e+00,7.00000e-02,
-1.0432363e+00,-0.00000e+00,7.60000e-02,
-1.0429432e+00,-0.00000e+00,7.60000e-02,
-1.0426502e+00,-0.00000e+00,7.40000e-02,
-1.0423572e+00,-0.00000e+00,7.60000e-02,
-1.0420642e+00,-0.00000e+00,7.60000e-02,
-1.0417712e+00,2.00001e-01,7.80000e-02,
-1.0414782e+00,-0.00000e+00,7.80000e-02,
-1.0411851e+00,-0.00000e+00,7.80000e-02,
-1.0408921e+00,-0.00000e+00,7.80000e-02,
-1.0405991e+00,-0.00000e+00,8.00000e-02,
-1.0403061e+00,-0.00000e+00,8.00000e-02,
-1.0400131e+00,-0.00000e+00,8.00000e-02,
-1.0397201e+00,-0.00000e+00,8.00000e-02,
-1.0394270e+00,2.00001e-01,8.00000e-02,
-1.0391340e+00,-0.00000e+00,8.20000e-02,
-1.0388410e+00,-0.00000e+00,8.20000e-02,
-1.0385480e+00,2.00001e-01,8.00000e-02,
-1.0382550e+00,2.00001e-01,8.20000e-02,
-1.0379620e+00,-0.00000e+00,8.40000e-02,
-1.0376689e+00,2.00001e-01,8.20000e-02,
-1.0373759e+00,-0.00000e+00,8.40000e-02,
-1.0370829e+00,-0.00000e+00,8.60000e-02,
-1.0367899e+00,-0.00000e+00,8.40000e-02,
-1.0364969e+00,2.00001e-01,8.80000e-02,
-1.0362039e+00,-0.00000e+00,8.60000e-02,
-1.0359108e+00,2.00001e-01,8.80000e-02,
-1.0356178e+00,2.00001e-01,8.80000e-02,
-1.0353248e+00,-0.00000e+00,8.40000e-02,
-1.0350318e+00,-0.00000e+00,8.60000e-02,
-1.0347388e+00,-0.00000e+00,8.60000e-02,
-1.0344458e+00,2.00001e-01,8.60000e-02,
-1.0341527e+00,-0.00000e+00,8.60000e-02,
